,RegionID,SizeRank,RegionName,RegionType,StateName,Year,HomeownerAffordability,RenterAffordability,Geofips,rgdp,income_per_capita
203,394357,63,"Bakersfield, CA",msa,CA,2020,0.2580233197237758,0.2617722079917864,12540,45610265.0,44528.0
204,394357,63,"Bakersfield, CA",msa,CA,2021,0.2510478217869874,0.2789636204082125,12540,46383111.0,46934.0
205,394357,63,"Bakersfield, CA",msa,CA,2022,0.3558757523982401,0.301718844694319,12540,44626843.0,44595.0
206,394357,63,"Bakersfield, CA",msa,CA,2023,0.386706126801353,0.2972866366469313,12540,46941848.0,47350.0
207,394358,20,"Baltimore, MD",msa,MD,2015,0.2354384695978404,0.2159390493596834,12580,187802711.0,54357.0
208,394358,20,"Baltimore, MD",msa,MD,2016,0.2297497684467542,0.213006637215308,12580,194266369.0,55722.0
209,394358,20,"Baltimore, MD",msa,MD,2017,0.2283930526317821,0.2089875696950942,12580,198332437.0,57544.0
210,394358,20,"Baltimore, MD",msa,MD,2018,0.2388503149295177,0.2070286873987254,12580,200409767.0,59439.0
211,394358,20,"Baltimore, MD",msa,MD,2019,0.2262808259918072,0.2057388118376144,12580,201619144.0,61797.0
212,394358,20,"Baltimore, MD",msa,MD,2020,0.2143963310627765,0.2055709546628818,12580,194807422.0,65607.0
213,394358,20,"Baltimore, MD",msa,MD,2021,0.2226615433674084,0.2149479436227446,12580,204812340.0,70211.0
214,394358,20,"Baltimore, MD",msa,MD,2022,0.2812611319547521,0.2247347149097066,12580,210176525.0,72580.0
215,394358,20,"Baltimore, MD",msa,MD,2023,0.3128332010862086,0.2223591388917512,12580,213539532.0,76923.0
216,394359,288,"Bangor, ME",msa,ME,2015,0.2244857517655135,0.1929915256587779,12620,6233187.0,37304.0
217,394359,288,"Bangor, ME",msa,ME,2016,0.2116561171111334,0.2320449098605115,12620,6362602.0,38375.0
218,394359,288,"Bangor, ME",msa,ME,2017,0.217603567843711,0.2588065854082831,12620,6360893.0,39494.0
219,394359,288,"Bangor, ME",msa,ME,2018,0.2311396430703644,0.2221587840497478,12620,6599941.0,41170.0
220,394359,288,"Bangor, ME",msa,ME,2019,0.223309770907165,0.2273842399807821,12620,6788914.0,42732.0
221,394359,288,"Bangor, ME",msa,ME,2020,0.2082804298268995,0.2270430030969395,12620,6769592.0,47299.0
222,394359,288,"Bangor, ME",msa,ME,2021,0.2200640052573935,0.2356783052550401,12620,7006232.0,50983.0
223,394359,288,"Bangor, ME",msa,ME,2022,0.2751553906565339,0.2420549322328438,12620,7134198.0,52179.0
224,394359,288,"Bangor, ME",msa,ME,2023,0.3052247627739182,0.2388411585675699,12620,7231746.0,53978.0
225,394361,202,"Barnstable Town, MA",msa,MA,2015,0.3344574079525516,0.2127759756473064,12700,13032722.0,60365.0
226,394361,202,"Barnstable Town, MA",msa,MA,2016,0.3333371424262321,0.2254745940887597,12700,13066543.0,62353.0
227,394361,202,"Barnstable Town, MA",msa,MA,2017,0.3547233110419285,0.2312812876043752,12700,12764776.0,64157.0
228,394361,202,"Barnstable Town, MA",msa,MA,2018,0.3655124334104471,0.2293829344008087,12700,13042121.0,67040.0
229,394361,202,"Barnstable Town, MA",msa,MA,2019,0.3484565335953132,0.2502204830748858,12700,13473915.0,72787.0
230,394361,202,"Barnstable Town, MA",msa,MA,2020,0.317024437120416,0.2743681269023443,12700,12718672.0,78437.0
231,394361,202,"Barnstable Town, MA",msa,MA,2021,0.3550265333094239,0.2865943976310441,12700,13656288.0,84248.0
232,394361,202,"Barnstable Town, MA",msa,MA,2022,0.4915497911106892,0.3153878669285473,12700,14177792.0,86325.0
233,394361,202,"Barnstable Town, MA",msa,MA,2023,0.5706441736537751,0.3316277806155133,12700,14483670.0,92417.0
234,394367,66,"Baton Rouge, LA",msa,LA,2015,0.2123048199526302,0.2330213417687484,12940,57139825.0,43450.0
235,394367,66,"Baton Rouge, LA",msa,LA,2016,0.2121666896121366,0.2337470520394196,12940,55172075.0,44064.0
236,394367,66,"Baton Rouge, LA",msa,LA,2017,0.211373290674664,0.2358002243626694,12940,52326375.0,45357.0
237,394367,66,"Baton Rouge, LA",msa,LA,2018,0.2340748162750683,0.2276869127430097,12940,55749428.0,47440.0
